SUPPLIER,PRODUCT_PART_NUMBER,PACKAGING_DESCR,MARKETING_STATUS,ROHS_COMPLIANCE_GRADE,PRODUCT_URL,PARAMETRICS_URL,DATASHEET_URL,KEY_FEATURES,SHORT_DESCRIPTION,PB_FREE,EU_ROHS,HALOGEN_FREE,RHF_INDICATOR,REACH_SVHC
NXP,S912XDG256F1MAGR(935313961528),End of Life,Yes,Ecopack3,https://www.nxp.com/products/S12XD,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/MC9S12XDP512RMV2.pdf,,"Targeted for automotive multiplexing and mid-range body applications requiring flash from 64 KB to 512 KB, the MC9S12XD family gives you 32-bit performance (up to 80 MHz) with all the advantages and efficiencies of a 16-bit MCU.",YesCertificate Of Analysis (CoA),Yes,D,e3,Reach SVHC
NXP,S912XDG256F1MAAPackage :HQFP80,S912XDG256F1MAA(935309983557),End of Life,,https://www.nxp.com/products/S12XD,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/MC9S12XDP512RMV2.pdf,,"Targeted for automotive multiplexing and mid-range body applications requiring flash from 64 KB to 512 KB, the MC9S12XD family gives you 32-bit performance (up to 80 MHz) with all the advantages and efficiencies of a 16-bit MCU.",Yes,YesCertificate Of Analysis (CoA),Yes,D,e3
NXP,S912XDG256F1MAAR(935309983528),End of Life,Yes,Ecopack3,https://www.nxp.com/products/S12XD,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/MC9S12XDP512RMV2.pdf,,"Targeted for automotive multiplexing and mid-range body applications requiring flash from 64 KB to 512 KB, the MC9S12XD family gives you 32-bit performance (up to 80 MHz) with all the advantages and efficiencies of a 16-bit MCU.",YesCertificate Of Analysis (CoA),Yes,D,e3,Reach SVHC
NXP,S912XDG256F1CALPackage :LQFP112,S912XDG256F1CAL(935309967557),End of Life,,https://www.nxp.com/products/S12XD,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/MC9S12XDP512RMV2.pdf,,"Targeted for automotive multiplexing and mid-range body applications requiring flash from 64 KB to 512 KB, the MC9S12XD family gives you 32-bit performance (up to 80 MHz) with all the advantages and efficiencies of a 16-bit MCU.",Yes,YesCertificate Of Analysis (CoA),Yes,D,e3
NXP,S912XDG256F1CALR(935309967528),End of Life,Yes,Ecopack3,https://www.nxp.com/products/S12XD,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/MC9S12XDP512RMV2.pdf,,"Targeted for automotive multiplexing and mid-range body applications requiring flash from 64 KB to 512 KB, the MC9S12XD family gives you 32-bit performance (up to 80 MHz) with all the advantages and efficiencies of a 16-bit MCU.",YesCertificate Of Analysis (CoA),Yes,D,e3,Reach SVHC
NXP,S912XDG128F2VALPackage :LQFP112,S912XDG128F2VAL(935319302557),End of Life,,https://www.nxp.com/products/S12XD,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/MC9S12XDP512RMV2.pdf,,"Targeted for automotive multiplexing and mid-range body applications requiring flash from 64 KB to 512 KB, the MC9S12XD family gives you 32-bit performance (up to 80 MHz) with all the advantages and efficiencies of a 16-bit MCU.",Yes,YesCertificate Of Analysis (CoA),Yes,D,e3
NXP,S912XDG128F2VAAPackage :HQFP80,S912XDG128F2VAA(935309965557),End of Life,,https://www.nxp.com/products/S12XD,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/MC9S12XDP512RMV2.pdf,,"Targeted for automotive multiplexing and mid-range body applications requiring flash from 64 KB to 512 KB, the MC9S12XD family gives you 32-bit performance (up to 80 MHz) with all the advantages and efficiencies of a 16-bit MCU.",Yes,YesCertificate Of Analysis (CoA),Yes,D,e3
NXP,S912XDG128F2VAAR(935309965528),End of Life,Yes,Ecopack3,https://www.nxp.com/products/S12XD,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/MC9S12XDP512RMV2.pdf,,"Targeted for automotive multiplexing and mid-range body applications requiring flash from 64 KB to 512 KB, the MC9S12XD family gives you 32-bit performance (up to 80 MHz) with all the advantages and efficiencies of a 16-bit MCU.",YesCertificate Of Analysis (CoA),Yes,D,e3,Reach SVHC
NXP,S912XDG128F2MALPackage :LQFP112,S912XDG128F2MAL(935319296557),End of Life,,https://www.nxp.com/products/S12XD,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/MC9S12XDP512RMV2.pdf,,"Targeted for automotive multiplexing and mid-range body applications requiring flash from 64 KB to 512 KB, the MC9S12XD family gives you 32-bit performance (up to 80 MHz) with all the advantages and efficiencies of a 16-bit MCU.",Yes,YesCertificate Of Analysis (CoA),Yes,D,e3
NXP,S912XDG128F2MALR(935319296528),End of Life,Yes,Ecopack3,https://www.nxp.com/products/S12XD,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/MC9S12XDP512RMV2.pdf,,"Targeted for automotive multiplexing and mid-range body applications requiring flash from 64 KB to 512 KB, the MC9S12XD family gives you 32-bit performance (up to 80 MHz) with all the advantages and efficiencies of a 16-bit MCU.",YesCertificate Of Analysis (CoA),Yes,D,e3,Reach SVHC
NXP,S912XDG128F2MAAPackage :HQFP80,S912XDG128F2MAA(935315527557),End of Life,,https://www.nxp.com/products/S12XD,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/MC9S12XDP512RMV2.pdf,,"Targeted for automotive multiplexing and mid-range body applications requiring flash from 64 KB to 512 KB, the MC9S12XD family gives you 32-bit performance (up to 80 MHz) with all the advantages and efficiencies of a 16-bit MCU.",Yes,YesCertificate Of Analysis (CoA),Yes,D,e3
NXP,S912XDG128F2MAAR(935315527528),End of Life,Yes,Ecopack3,https://www.nxp.com/products/S12XD,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/MC9S12XDP512RMV2.pdf,,"Targeted for automotive multiplexing and mid-range body applications requiring flash from 64 KB to 512 KB, the MC9S12XD family gives you 32-bit performance (up to 80 MHz) with all the advantages and efficiencies of a 16-bit MCU.",YesCertificate Of Analysis (CoA),Yes,D,e3,Reach SVHC
NXP,S912XDG128F2CALPackage :LQFP112,S912XDG128F2CAL(935317168557),End of Life,,https://www.nxp.com/products/S12XD,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/MC9S12XDP512RMV2.pdf,,"Targeted for automotive multiplexing and mid-range body applications requiring flash from 64 KB to 512 KB, the MC9S12XD family gives you 32-bit performance (up to 80 MHz) with all the advantages and efficiencies of a 16-bit MCU.",Yes,YesCertificate Of Analysis (CoA),Yes,D,e3
NXP,S912XDG128F2CALR(935317168528),End of Life,Yes,Ecopack3,https://www.nxp.com/products/S12XD,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/MC9S12XDP512RMV2.pdf,,"Targeted for automotive multiplexing and mid-range body applications requiring flash from 64 KB to 512 KB, the MC9S12XD family gives you 32-bit performance (up to 80 MHz) with all the advantages and efficiencies of a 16-bit MCU.",YesCertificate Of Analysis (CoA),Yes,D,e3,Reach SVHC
NXP,S912XDG128F2CAAPackage :HQFP80,S912XDG128F2CAA(935309939557),End of Life,,https://www.nxp.com/products/S12XD,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/MC9S12XDP512RMV2.pdf,,"Targeted for automotive multiplexing and mid-range body applications requiring flash from 64 KB to 512 KB, the MC9S12XD family gives you 32-bit performance (up to 80 MHz) with all the advantages and efficiencies of a 16-bit MCU.",Yes,YesCertificate Of Analysis (CoA),Yes,D,e3
NXP,S912XDG128F2CAAR(935309939528),End of Life,Yes,Ecopack3,https://www.nxp.com/products/S12XD,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/MC9S12XDP512RMV2.pdf,,"Targeted for automotive multiplexing and mid-range body applications requiring flash from 64 KB to 512 KB, the MC9S12XD family gives you 32-bit performance (up to 80 MHz) with all the advantages and efficiencies of a 16-bit MCU.",YesCertificate Of Analysis (CoA),Yes,D,e3,Reach SVHC
NXP,S912XD64F2VAAPackage :HQFP80,S912XD64F2VAA(935313819557),End of Life,,https://www.nxp.com/products/S12XD,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/MC9S12XDP512RMV2.pdf,,"Targeted for automotive multiplexing and mid-range body applications requiring flash from 64 KB to 512 KB, the MC9S12XD family gives you 32-bit performance (up to 80 MHz) with all the advantages and efficiencies of a 16-bit MCU.",Yes,YesCertificate Of Analysis (CoA),Yes,D,e3
NXP,S912XD64F2VAAR(935313819528),End of Life,Yes,Ecopack3,https://www.nxp.com/products/S12XD,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/MC9S12XDP512RMV2.pdf,,"Targeted for automotive multiplexing and mid-range body applications requiring flash from 64 KB to 512 KB, the MC9S12XD family gives you 32-bit performance (up to 80 MHz) with all the advantages and efficiencies of a 16-bit MCU.",YesCertificate Of Analysis (CoA),Yes,D,e3,Reach SVHC
NXP,S912XD64F2MAAPackage :HQFP80,S912XD64F2MAA(935316879557),End of Life,,https://www.nxp.com/products/S12XD,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/MC9S12XDP512RMV2.pdf,,"Targeted for automotive multiplexing and mid-range body applications requiring flash from 64 KB to 512 KB, the MC9S12XD family gives you 32-bit performance (up to 80 MHz) with all the advantages and efficiencies of a 16-bit MCU.",Yes,YesCertificate Of Analysis (CoA),Yes,D,e3
NXP,S912XD64F2CAAPackage :HQFP80,S912XD64F2CAA(935313813557),End of Life,,https://www.nxp.com/products/S12XD,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/MC9S12XDP512RMV2.pdf,,"Targeted for automotive multiplexing and mid-range body applications requiring flash from 64 KB to 512 KB, the MC9S12XD family gives you 32-bit performance (up to 80 MHz) with all the advantages and efficiencies of a 16-bit MCU.",Yes,YesCertificate Of Analysis (CoA),Yes,D,e3
NXP,S912XD64F2CAAR(935313813528),End of Life,Yes,Ecopack3,https://www.nxp.com/products/S12XD,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/MC9S12XDP512RMV2.pdf,,"Targeted for automotive multiplexing and mid-range body applications requiring flash from 64 KB to 512 KB, the MC9S12XD family gives you 32-bit performance (up to 80 MHz) with all the advantages and efficiencies of a 16-bit MCU.",YesCertificate Of Analysis (CoA),Yes,D,e3,Reach SVHC
NXP,S912XD256F1VALPackage :LQFP112,S912XD256F1VALR(935316999528),End of Life,,https://www.nxp.com/products/S12XD,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/MC9S12XDP512RMV2.pdf,,"Targeted for automotive multiplexing and mid-range body applications requiring flash from 64 KB to 512 KB, the MC9S12XD family gives you 32-bit performance (up to 80 MHz) with all the advantages and efficiencies of a 16-bit MCU.",Yes,YesCertificate Of Analysis (CoA),Yes,D,e3
NXP,S912XD256F1VAGPackage :LQFP144,S912XD256F1VAG(935309948557),End of Life,,https://www.nxp.com/products/S12XD,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/MC9S12XDP512RMV2.pdf,,"Targeted for automotive multiplexing and mid-range body applications requiring flash from 64 KB to 512 KB, the MC9S12XD family gives you 32-bit performance (up to 80 MHz) with all the advantages and efficiencies of a 16-bit MCU.",Yes,YesCertificate Of Analysis (CoA),Yes,D,e3
NXP,S912XD256F1VAGR(935309948528),End of Life,Yes,Ecopack3,https://www.nxp.com/products/S12XD,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/MC9S12XDP512RMV2.pdf,,"Targeted for automotive multiplexing and mid-range body applications requiring flash from 64 KB to 512 KB, the MC9S12XD family gives you 32-bit performance (up to 80 MHz) with all the advantages and efficiencies of a 16-bit MCU.",YesCertificate Of Analysis (CoA),Yes,D,e3,Reach SVHC
NXP,S912XD256F1VAAPackage :HQFP80,S912XD256F1VAAR(935313978528),End of Life,,https://www.nxp.com/products/S12XD,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/MC9S12XDP512RMV2.pdf,,"Targeted for automotive multiplexing and mid-range body applications requiring flash from 64 KB to 512 KB, the MC9S12XD family gives you 32-bit performance (up to 80 MHz) with all the advantages and efficiencies of a 16-bit MCU.",Yes,YesCertificate Of Analysis (CoA),Yes,D,e3
NXP,S912XD256F1MALPackage :LQFP112,S912XD256F1MAL(935316876557),End of Life,,https://www.nxp.com/products/S12XD,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/MC9S12XDP512RMV2.pdf,,"Targeted for automotive multiplexing and mid-range body applications requiring flash from 64 KB to 512 KB, the MC9S12XD family gives you 32-bit performance (up to 80 MHz) with all the advantages and efficiencies of a 16-bit MCU.",Yes,YesCertificate Of Analysis (CoA),Yes,D,e3
NXP,S912XD256F1MALR(935316876528),End of Life,Yes,Ecopack3,https://www.nxp.com/products/S12XD,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/MC9S12XDP512RMV2.pdf,,"Targeted for automotive multiplexing and mid-range body applications requiring flash from 64 KB to 512 KB, the MC9S12XD family gives you 32-bit performance (up to 80 MHz) with all the advantages and efficiencies of a 16-bit MCU.",YesCertificate Of Analysis (CoA),Yes,D,e3,Reach SVHC
NXP,S912XD256F1MAGPackage :LQFP144,S912XD256F1MAG(935321403557),End of Life,,https://www.nxp.com/products/S12XD,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/MC9S12XDP512RMV2.pdf,,"Targeted for automotive multiplexing and mid-range body applications requiring flash from 64 KB to 512 KB, the MC9S12XD family gives you 32-bit performance (up to 80 MHz) with all the advantages and efficiencies of a 16-bit MCU.",Yes,YesCertificate Of Analysis (CoA),Yes,D,e3
NXP,S912XD256F1MAAPackage :HQFP80,S912XD256F1MAAR(935317104528),End of Life,,https://www.nxp.com/products/S12XD,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/MC9S12XDP512RMV2.pdf,,"Targeted for automotive multiplexing and mid-range body applications requiring flash from 64 KB to 512 KB, the MC9S12XD family gives you 32-bit performance (up to 80 MHz) with all the advantages and efficiencies of a 16-bit MCU.",Yes,YesCertificate Of Analysis (CoA),Yes,D,e3
NXP,S912XD256F1CAGPackage :LQFP144,S912XD256F1CAG(935325413557),End of Life,,https://www.nxp.com/products/S12XD,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/MC9S12XDP512RMV2.pdf,,"Targeted for automotive multiplexing and mid-range body applications requiring flash from 64 KB to 512 KB, the MC9S12XD family gives you 32-bit performance (up to 80 MHz) with all the advantages and efficiencies of a 16-bit MCU.",Yes,YesCertificate Of Analysis (CoA),Yes,D,e3
NXP,S912XD256F1CAGR(935325413528),End of Life,Yes,Ecopack3,https://www.nxp.com/products/S12XD,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/MC9S12XDP512RMV2.pdf,,"Targeted for automotive multiplexing and mid-range body applications requiring flash from 64 KB to 512 KB, the MC9S12XD family gives you 32-bit performance (up to 80 MHz) with all the advantages and efficiencies of a 16-bit MCU.",YesCertificate Of Analysis (CoA),Yes,D,e3,Reach SVHC
NXP,S912XD256F1CAAPackage :HQFP80,S912XD256F1CAA(935319402557),End of Life,,https://www.nxp.com/products/S12XD,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/MC9S12XDP512RMV2.pdf,,"Targeted for automotive multiplexing and mid-range body applications requiring flash from 64 KB to 512 KB, the MC9S12XD family gives you 32-bit performance (up to 80 MHz) with all the advantages and efficiencies of a 16-bit MCU.",Yes,YesCertificate Of Analysis (CoA),Yes,D,e3
NXP,S912XD256F1CAAR(935319402528),End of Life,Yes,Ecopack3,https://www.nxp.com/products/S12XD,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/MC9S12XDP512RMV2.pdf,,"Targeted for automotive multiplexing and mid-range body applications requiring flash from 64 KB to 512 KB, the MC9S12XD family gives you 32-bit performance (up to 80 MHz) with all the advantages and efficiencies of a 16-bit MCU.",YesCertificate Of Analysis (CoA),Yes,D,e3,Reach SVHC
NXP,S912XD128F2VALPackage :LQFP112,S912XD128F2VAL(935312114557),End of Life,,https://www.nxp.com/products/S12XD,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/MC9S12XDP512RMV2.pdf,,"Targeted for automotive multiplexing and mid-range body applications requiring flash from 64 KB to 512 KB, the MC9S12XD family gives you 32-bit performance (up to 80 MHz) with all the advantages and efficiencies of a 16-bit MCU.",Yes,YesCertificate Of Analysis (CoA),Yes,D,e3
NXP,S912XD128F2VALR(935312114528),End of Life,Yes,Ecopack3,https://www.nxp.com/products/S12XD,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/MC9S12XDP512RMV2.pdf,,"Targeted for automotive multiplexing and mid-range body applications requiring flash from 64 KB to 512 KB, the MC9S12XD family gives you 32-bit performance (up to 80 MHz) with all the advantages and efficiencies of a 16-bit MCU.",YesCertificate Of Analysis (CoA),Yes,D,e3,Reach SVHC
NXP,S912XD128F2VAAPackage :HQFP80,S912XD128F2VAA(935322561557),End of Life,,https://www.nxp.com/products/S12XD,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/MC9S12XDP512RMV2.pdf,,"Targeted for automotive multiplexing and mid-range body applications requiring flash from 64 KB to 512 KB, the MC9S12XD family gives you 32-bit performance (up to 80 MHz) with all the advantages and efficiencies of a 16-bit MCU.",Yes,YesCertificate Of Analysis (CoA),Yes,D,e3
NXP,S912XD128F2VAAR(935322561528),End of Life,Yes,Ecopack3,https://www.nxp.com/products/S12XD,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/MC9S12XDP512RMV2.pdf,,"Targeted for automotive multiplexing and mid-range body applications requiring flash from 64 KB to 512 KB, the MC9S12XD family gives you 32-bit performance (up to 80 MHz) with all the advantages and efficiencies of a 16-bit MCU.",YesCertificate Of Analysis (CoA),Yes,D,e3,Reach SVHC
NXP,S912XD128F2MALPackage :LQFP112,S912XD128F2MAL(935313906557),End of Life,,https://www.nxp.com/products/S12XD,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/MC9S12XDP512RMV2.pdf,,"Targeted for automotive multiplexing and mid-range body applications requiring flash from 64 KB to 512 KB, the MC9S12XD family gives you 32-bit performance (up to 80 MHz) with all the advantages and efficiencies of a 16-bit MCU.",Yes,YesCertificate Of Analysis (CoA),Yes,D,e3
